test_id,query,description,extracted,boleta_formatada,success,duration_ms,error
trigger_3267_4267,"Rose: 4600
Ana: fecha
Rose: fechado
Rose: BRL 873,600.00 // USDT 160.000
‎[04/09/25, 15:25:49] Maynard: ‎image omitted
Rose: Recebido
Ana: Pode liquidar?
Rose: Posso sim
Rose: um instante
Pedro: 104c65d1951b55771f255c46b878f3d5332e2621ca45f0427c<PHONE>5b7f
Pedro: 60.000
Ana: Obrigado!
Ana: Cota 100k pfvr no capricho
Rose: 4600
Ana: fecha
Rose: fechado",,,,False,3,
trigger_3279_4279,"Rose: 4600
Ana: fecha
Rose: fechado
Rose: BRL 546,000.00 // USDT 100.000
‎[04/09/25, 15:56:43] Maynard: ‎image omitted
Ana: ‎This message was deleted.
Rose: Recebido
‎[04/09/25, 15:58:22] Maynard: ‎image omitted
Rose: saldo att: +BRL 1,876.00
Rose: Enviando restante
Ana: Não estou devendo nada?
Rose: saldo positivo
Pedro: 260.000
Ana: Certeza?
Rose: momento
Rose: Fechado hoje R$ 4.482.724,00
Recebido hoje R$ 4.484.600,00
Saldo: +R$ 1876,00",,,,False,3,
trigger_3286_4286,"Rose: Enviando restante
Ana: Não estou devendo nada?
Rose: saldo positivo
Pedro: 260.000
Ana: Certeza?
Rose: momento
Rose: Fechado hoje R$ 4.482.724,00
Recebido hoje R$ 4.484.600,00
Saldo: +R$ 1876,00
Ana: Ok!
Ana: Esse saldo positivo fica pra próxima operação ou  para amanhã.
Rose: pode ser pra próxima ou pra amanhã caso n tenha mais
Ana: Sim.
Ana: cota 200k pfvr
Rose: 4331
Ana: fecha",,,,False,3,
trigger_3287_4287,"Ana: Não estou devendo nada?
Rose: saldo positivo
Pedro: 260.000
Ana: Certeza?
Rose: momento
Rose: Fechado hoje R$ 4.482.724,00
Recebido hoje R$ 4.484.600,00
Saldo: +R$ 1876,00
Ana: Ok!
Ana: Esse saldo positivo fica pra próxima operação ou  para amanhã.
Rose: pode ser pra próxima ou pra amanhã caso n tenha mais
Ana: Sim.
Ana: cota 200k pfvr
Rose: 4331
Ana: fecha
Rose: fechado",,,,False,3,
trigger_3301_4301,"Rose: fechado
Rose: BRL 1,086,620.00 // USDT 200.000
Ana: Cota 200k novamente ofvr
Rose: 4155
Rose: 4162
Rose: 4180
Rose: ‎This message was deleted.
Rose: 4185*
Rose: 4210
Rose: off
Ana: continua
Ana: vamo
Rose: 4207
Rose: 4217
Ana: fecha",,,,False,3,
trigger_3305_4305,"Rose: 4162
Rose: 4180
Rose: ‎This message was deleted.
Rose: 4185*
Rose: 4210
Rose: off
Ana: continua
Ana: vamo
Rose: 4207
Rose: 4217
Ana: fecha
Ana: consegue aqui?
Rose: consigo, 4207
Ana: show, valeu!
Rose: fechado",,,,False,3,
trigger_3310_4310,"Rose: off
Ana: continua
Ana: vamo
Rose: 4207
Rose: 4217
Ana: fecha
Ana: consegue aqui?
Rose: consigo, 4207
Ana: show, valeu!
Rose: fechado
Rose: BRL 1,084,140.00 // USDT 200.000 ‎<This message was edited>
Ana: 100k d1
Ana: D1 100k pfvr
Rose: 4232
Ana: fecha",,,,False,3,
trigger_3311_4311,"Ana: continua
Ana: vamo
Rose: 4207
Rose: 4217
Ana: fecha
Ana: consegue aqui?
Rose: consigo, 4207
Ana: show, valeu!
Rose: fechado
Rose: BRL 1,084,140.00 // USDT 200.000 ‎<This message was edited>
Ana: 100k d1
Ana: D1 100k pfvr
Rose: 4232
Ana: fecha
Rose: fechado",,,,False,3,
trigger_3315_4315,"Ana: fecha
Ana: consegue aqui?
Rose: consigo, 4207
Ana: show, valeu!
Rose: fechado
Rose: BRL 1,084,140.00 // USDT 200.000 ‎<This message was edited>
Ana: 100k d1
Ana: D1 100k pfvr
Rose: 4232
Ana: fecha
Rose: fechado
Ana: 100000 USDT = 542320 BRL
D1
Ana: cota 300k, me ajuda no preço pfvr
Rose: 4140
Ana: fecha",,,,False,4,
trigger_3320_4320,"Rose: BRL 1,084,140.00 // USDT 200.000 ‎<This message was edited>
Ana: 100k d1
Ana: D1 100k pfvr
Rose: 4232
Ana: fecha
Rose: fechado
Ana: 100000 USDT = 542320 BRL
D1
Ana: cota 300k, me ajuda no preço pfvr
Rose: 4140
Ana: fecha
Ana: nao nao
Ana: off
Rose: off
Ana: Ta caindo
Pedro: <PHONE> pfvr cuidado com esse ""fecha""",,,,False,3,
trigger_3327_4327,"Ana: cota 300k, me ajuda no preço pfvr
Rose: 4140
Ana: fecha
Ana: nao nao
Ana: off
Rose: off
Ana: Ta caindo
Pedro: <PHONE> pfvr cuidado com esse ""fecha""
Ana: Lógico
Pedro: dessaq vez conseguimos aqui
Ana: Quanto tá agora
Ana: os 300k
Rose: 4095
Rose: 4107
Ana: fecha",,,,False,19,
trigger_3328_4328,"Rose: 4140
Ana: fecha
Ana: nao nao
Ana: off
Rose: off
Ana: Ta caindo
Pedro: <PHONE> pfvr cuidado com esse ""fecha""
Ana: Lógico
Pedro: dessaq vez conseguimos aqui
Ana: Quanto tá agora
Ana: os 300k
Rose: 4095
Rose: 4107
Ana: fecha
Rose: fechado
‎[05/09/25, 10:04:57] Maynard: ‎image omitted",,,,False,6,
trigger_3370_4370,"Ana: Como estou de saldo?
Rose: saldo d0: -BRL 209,094.00
Ana: 350k
Ana: cotação pfvr
Rose: 4170
Ana: segura
Ana: acho que vai cair
Rose: 4180
Ana: 350k
Ana: quanto?
Rose: 4175
Rose: vamos ??
Ana: consegue apertar?
Rose: 4170
Ana: fecha",,,,False,4,
trigger_3371_4371,"Rose: saldo d0: -BRL 209,094.00
Ana: 350k
Ana: cotação pfvr
Rose: 4170
Ana: segura
Ana: acho que vai cair
Rose: 4180
Ana: 350k
Ana: quanto?
Rose: 4175
Rose: vamos ??
Ana: consegue apertar?
Rose: 4170
Ana: fecha
Rose: fechado",,,,False,4,
trigger_3385_4385,"Rose: fechado
Rose: BRL 1,895,950.00 // USDT 350.000
Rose: Ja consegue liuqidar mais alguma ?
Pedro: <PHONE>
Ana: 1 min
‎[05/09/25, 15:32:17] Maynard: ‎image omitted
‎[05/09/25, 15:33:30] Maynard: ‎image omitted
‎[05/09/25, 15:38:57] Maynard: ‎image omitted
‎[05/09/25, 15:45:25] Maynard: ‎image omitted
Ana: Pode liquidar mais?
Ana: Em segundo, devo quanto ainda?
Rose: -BRL 320,044.00
‎[05/09/25, 15:49:41] Maynard: ‎image omitted
Rose: Enviando
Pedro: 350.000
Ana: Pessoal, podem dar um double check no saldo que está faltando?
Ana: <PHONE>
Rose: claro, momento
Rose: tava faltando um depósito aqui nos cálculos",,,,False,5,
trigger_3399_4399,"Rose: tava faltando um depósito aqui nos cálculos
Rose: saldo att: -BRL 5,044.00
‎[05/09/25, 16:09:21] Maynard: ‎image omitted
Ana: Finalizado.
Pedro: 200.000
Rose: zeramos
Pedro: Bom dia pessoal
Temos um lote aqui de 1M a 20bps?
Teriam interesse?
Ana: Fala galera, com a nova normativa do Bacen estamos testando uma nova estrutura, temos que pagar o fechamento de d1 que fizemos na sexta feira.
Rose: beleza!
Ana: cota 350k pfvr, me ajuda no preço
Ana: cotação
Ana: <PHONE>
Rose: 4585
Rose: off
Rose: Ficamos off aqui no momento <PHONE>",,,,False,4,
trigger_3413_4413,"Rose: Ficamos off aqui no momento <PHONE>
Rose: quando retornar aviso
Ana: Ok!
Rose: Consigo agora fazer 185k usdt
Rose: interessa ?
Ana: off
Ana: Tem um preço indicativo de quanto vocês compram USDT?
Rose: você vendendo ?
Ana: Isso, vocês compram a algum valor?
Rose: spot + 10bps
Ana: Tem como passar um quote com valor?
Rose: qual volume ?
Ana: 350k tbm
Rose: Um momento
Rose: No momento devido a normativa não vamos conseguir fechar, nossos clientes foram impactados aqui",,,,False,3,
trigger_3414_4414,"Rose: quando retornar aviso
Ana: Ok!
Rose: Consigo agora fazer 185k usdt
Rose: interessa ?
Ana: off
Ana: Tem um preço indicativo de quanto vocês compram USDT?
Rose: você vendendo ?
Ana: Isso, vocês compram a algum valor?
Rose: spot + 10bps
Ana: Tem como passar um quote com valor?
Rose: qual volume ?
Ana: 350k tbm
Rose: Um momento
Rose: No momento devido a normativa não vamos conseguir fechar, nossos clientes foram impactados aqui
Ana: Tudo bem, mas vocês conseguem receber o pagamento e mandar as criptos que fechamos d1 na sexta-feira?",,,,False,3,
trigger_3453_4453,"interlocutor_10: 100.000
Ana: Pessoal, cota 100k
Rose: Opa
Rose: 4510
Ana: Me dá uma ajuda no preço
Rose: 4500
Ana: 1s
Rose: 4527
Rose: subiu
Ana: off
Rose: off
Ana: cota 50k
Rose: 4530
Ana: fecha",,,,False,3,
trigger_3454_4454,"interlocutor_10: 100.000
Ana: Pessoal, cota 100k
Rose: Opa
Rose: 4510
Ana: Me dá uma ajuda no preço
Rose: 4500
Ana: 1s
Rose: 4527
Rose: subiu
Ana: off
Rose: off
Ana: cota 50k
Rose: 4530
Ana: fecha
Rose: fechado",,,,False,4,
trigger_3460_4460,"Ana: 1s
Rose: 4527
Rose: subiu
Ana: off
Rose: off
Ana: cota 50k
Rose: 4530
Ana: fecha
Rose: fechado
Ana: 50.000 USDT = 272.650 BRL
Rose: BRL 272,650.00 // USDT 50.000
Ana: 200k
Ana: me ajuda no preço
Rose: 4358
Ana: fecha",,,,False,3,
trigger_3461_4461,"Rose: 4527
Rose: subiu
Ana: off
Rose: off
Ana: cota 50k
Rose: 4530
Ana: fecha
Rose: fechado
Ana: 50.000 USDT = 272.650 BRL
Rose: BRL 272,650.00 // USDT 50.000
Ana: 200k
Ana: me ajuda no preço
Rose: 4358
Ana: fecha
Rose: fechado",,,,False,4,
trigger_3469_4469,"Ana: 50.000 USDT = 272.650 BRL
Rose: BRL 272,650.00 // USDT 50.000
Ana: 200k
Ana: me ajuda no preço
Rose: 4358
Ana: fecha
Rose: fechado
Rose: BRL 1,087,160.00 // USDT 200.000
Pedro: temos um lote aqui de 800k usdt
tem interesse? <PHONE>
Ana: 150k desse lote
Ana: quanto?
Rose: 20bps do spot
Ana: Me passa o valor pfvr
Rose: 4345
Ana: fecha",,,,False,3,
trigger_3470_4470,"Rose: BRL 272,650.00 // USDT 50.000
Ana: 200k
Ana: me ajuda no preço
Rose: 4358
Ana: fecha
Rose: fechado
Rose: BRL 1,087,160.00 // USDT 200.000
Pedro: temos um lote aqui de 800k usdt
tem interesse? <PHONE>
Ana: 150k desse lote
Ana: quanto?
Rose: 20bps do spot
Ana: Me passa o valor pfvr
Rose: 4345
Ana: fecha
Rose: fechado",,,,False,4,
trigger_3488_4488,"Rose: temos mais um lote aqui de 800k usdt
tem interesse? <PHONE>
Ana: 20bps?
Rose: Isso
Pedro: precisa ser todo o volume
Ana: Não vai rolar.
Pedro: ah nao
conseguimos parcial aqui
Ana: Pera aí.
Ana: 20bps acima da Binance?
Rose: isso
Rose: binance não
Rose: spot
Ana: 5,4367 +-?
Rose: 4382
Ana: 1s
Ana: fecha 150k nesse lote",,,,False,8,
trigger_3489_4489,"Ana: 20bps?
Rose: Isso
Pedro: precisa ser todo o volume
Ana: Não vai rolar.
Pedro: ah nao
conseguimos parcial aqui
Ana: Pera aí.
Ana: 20bps acima da Binance?
Rose: isso
Rose: binance não
Rose: spot
Ana: 5,4367 +-?
Rose: 4382
Ana: 1s
Ana: fecha 150k nesse lote
Rose: fechado",,,,False,6,
trigger_3490_4490,"Rose: Isso
Pedro: precisa ser todo o volume
Ana: Não vai rolar.
Pedro: ah nao
conseguimos parcial aqui
Ana: Pera aí.
Ana: 20bps acima da Binance?
Rose: isso
Rose: binance não
Rose: spot
Ana: 5,4367 +-?
Rose: 4382
Ana: 1s
Ana: fecha 150k nesse lote
Rose: fechado
Ana: fecha?",,,,False,6,
trigger_3562_4562,"Rose: 4370
Rose: 4375
Rose: 4384
Rose: 4392
Rose: 4405
Rose: off
Ana: off
Ana: Se ainda tiver avisa, é que o preço foi subindo rápido
Rose: sim, deu um spike aqui
Rose: ainda tenho, se precisar atualizo
Rose: fazendo 20 bps
Ana: 1s
Ana: atualiza pfvr
Rose: 4447
Ana: fecha 100k",,,,False,8,
trigger_3563_4563,"Rose: 4375
Rose: 4384
Rose: 4392
Rose: 4405
Rose: off
Ana: off
Ana: Se ainda tiver avisa, é que o preço foi subindo rápido
Rose: sim, deu um spike aqui
Rose: ainda tenho, se precisar atualizo
Rose: fazendo 20 bps
Ana: 1s
Ana: atualiza pfvr
Rose: 4447
Ana: fecha 100k
Ana: fechado?",,,,False,4,
trigger_3566_4566,"Rose: 4405
Rose: off
Ana: off
Ana: Se ainda tiver avisa, é que o preço foi subindo rápido
Rose: sim, deu um spike aqui
Rose: ainda tenho, se precisar atualizo
Rose: fazendo 20 bps
Ana: 1s
Ana: atualiza pfvr
Rose: 4447
Ana: fecha 100k
Ana: fechado?
Ana: <PHONE>
Ana: <PHONE>
Rose: fechado",,,,False,5,
trigger_3576_4576,"Ana: fecha 100k
Ana: fechado?
Ana: <PHONE>
Ana: <PHONE>
Rose: fechado
Ana: Obrigado!
Ana: 100.000 USDT = 544.470 BRL
Rose: Se puder liquidar essa o quanto antes, nos ajuda aqui!!
Ana: Ok, deixa eu ver.
Ana: 150k
Ana: cotação
Rose: 4280
Rose: 4290
Rose: vamos ?
Ana: fecha",,,,False,5,
trigger_3577_4577,"Ana: fechado?
Ana: <PHONE>
Ana: <PHONE>
Rose: fechado
Ana: Obrigado!
Ana: 100.000 USDT = 544.470 BRL
Rose: Se puder liquidar essa o quanto antes, nos ajuda aqui!!
Ana: Ok, deixa eu ver.
Ana: 150k
Ana: cotação
Rose: 4280
Rose: 4290
Rose: vamos ?
Ana: fecha
Rose: fechado",,,,False,5,
trigger_3583_4583,"Rose: Se puder liquidar essa o quanto antes, nos ajuda aqui!!
Ana: Ok, deixa eu ver.
Ana: 150k
Ana: cotação
Rose: 4280
Rose: 4290
Rose: vamos ?
Ana: fecha
Rose: fechado
Ana: 150.000 USDT = 814.350 BRL
Ana: 100k
Ana: cotação
Ana: me ajuda no preço
Rose: 4230
Ana: fecha",,,,False,4,
trigger_3584_4584,"Ana: Ok, deixa eu ver.
Ana: 150k
Ana: cotação
Rose: 4280
Rose: 4290
Rose: vamos ?
Ana: fecha
Rose: fechado
Ana: 150.000 USDT = 814.350 BRL
Ana: 100k
Ana: cotação
Ana: me ajuda no preço
Rose: 4230
Ana: fecha
Rose: fechado",,,,False,4,
trigger_3588_4588,"Rose: 4290
Rose: vamos ?
Ana: fecha
Rose: fechado
Ana: 150.000 USDT = 814.350 BRL
Ana: 100k
Ana: cotação
Ana: me ajuda no preço
Rose: 4230
Ana: fecha
Rose: fechado
Ana: ‎This message was deleted.
Ana: ‎This message was deleted.
Rose: foi 100k
Rose: que fechamos aqui",,,,False,4,
trigger_3613_4613,"interlocutor_10: 0635ff817f6df10fd40e47c476037e239dec<PHONE>feb31560b90f888673
interlocutor_10: 100.000
Ana: Não sei se ajuda, mas o valor total aparece no comprovante
Ana: Falta 220 reais pra liquidar tudo.
Rose: ajuda mas precisamos bater, pois algun pix pode estornar por algum motivo
Rose: como ja aconteceu aqui
Ana: Tudo bem, depois de bater tudo podem liquidar os 150k restantes que eu pago 220 reais na próxima cotação?
Rose: precisamos dos BRLs pra liquidar na outra ponta
Ana: Vou mandar 220 então.
‎[10/09/25, 12:30:10] Maynard: ‎image omitted
Rose: blz, jaja enviamos o restante
Ana: Obrigado.
Ana: 110k, me ajuda no preço, aperta pfvr
Ana: cota 110k
Rose: 4240
Ana: fecha",,,,False,4,
trigger_3614_4614,"interlocutor_10: 100.000
Ana: Não sei se ajuda, mas o valor total aparece no comprovante
Ana: Falta 220 reais pra liquidar tudo.
Rose: ajuda mas precisamos bater, pois algun pix pode estornar por algum motivo
Rose: como ja aconteceu aqui
Ana: Tudo bem, depois de bater tudo podem liquidar os 150k restantes que eu pago 220 reais na próxima cotação?
Rose: precisamos dos BRLs pra liquidar na outra ponta
Ana: Vou mandar 220 então.
‎[10/09/25, 12:30:10] Maynard: ‎image omitted
Rose: blz, jaja enviamos o restante
Ana: Obrigado.
Ana: 110k, me ajuda no preço, aperta pfvr
Ana: cota 110k
Rose: 4240
Ana: fecha
Rose: fechado",,,,False,3,
trigger_3625_4625,"Ana: cota 110k
Rose: 4240
Ana: fecha
Rose: fechado
Ana: 110.000 USDT = 596.640 BRL
Ana: Quando puderem, agradeço.
interlocutor_10: 150.000
Ana: Cota 119k
Ana: quanto?
Ana: <PHONE>
Ana: Cota 130k
Ana: <PHONE>
interlocutor_10: 4200
Ana: fecha",,,,False,3,
trigger_3626_4626,"Rose: 4240
Ana: fecha
Rose: fechado
Ana: 110.000 USDT = 596.640 BRL
Ana: Quando puderem, agradeço.
interlocutor_10: 150.000
Ana: Cota 119k
Ana: quanto?
Ana: <PHONE>
Ana: Cota 130k
Ana: <PHONE>
interlocutor_10: 4200
Ana: fecha
interlocutor_10: fechado",,,,False,3,
trigger_3665_4665,"Ana: Impossível.
Rose: checando aqui de novo
‎[10/09/25, 16:52:22] Maynard: ‎image omitted
Rose: Bati aqui
Rose: faltando R$140
Rose: dupliquei uma operação
Ana: Eu vou mandar, mas tenho quase certeza que já mandei a mais.
‎[10/09/25, 16:54:21] Maynard: ‎image omitted
Rose: -BRL 544,470.00
-BRL 814,350.00
-BRL 542,300.00
-BRL 596,640.00
-BRL 704,600.00
Débito: BRL 3,202,360.00
Crédito: BRL 3,202,220.00
Saldo: -BRL 140.00
Ana: Liquida pra mim o mais rápido possível pfvr
interlocutor_10: Essa na imagem está 813.450 ‎<This message was edited>
Rose: essa operação de 150.000 foi errado aí no seu controle
Ana: Tudo bem, pode liquidar?
interlocutor_10: 2e81a2c7e85e9664b96489ab291d<PHONE>d11a84556c957e17877102e57d
interlocutor_10: 110.000
‎[10/09/25, 17:01:05] Maynard: ‎image omitted
Ana: Essa op de 150.000 a 5,4234 deu 813.510,00
Rose: foi 5,4290 que fechamos",,,,False,4,
trigger_3672_4672,"Ana: Liquida pra mim o mais rápido possível pfvr
interlocutor_10: Essa na imagem está 813.450 ‎<This message was edited>
Rose: essa operação de 150.000 foi errado aí no seu controle
Ana: Tudo bem, pode liquidar?
interlocutor_10: 2e81a2c7e85e9664b96489ab291d<PHONE>d11a84556c957e17877102e57d
interlocutor_10: 110.000
‎[10/09/25, 17:01:05] Maynard: ‎image omitted
Ana: Essa op de 150.000 a 5,4234 deu 813.510,00
Rose: foi 5,4290 que fechamos
Rose: aqui
Bruno: .
Ana: Verdade
Ana: 200k
Ana: cotação
Rose: 4220
Ana: fecha",,,,False,3,
trigger_3673_4673,"interlocutor_10: Essa na imagem está 813.450 ‎<This message was edited>
Rose: essa operação de 150.000 foi errado aí no seu controle
Ana: Tudo bem, pode liquidar?
interlocutor_10: 2e81a2c7e85e9664b96489ab291d<PHONE>d11a84556c957e17877102e57d
interlocutor_10: 110.000
‎[10/09/25, 17:01:05] Maynard: ‎image omitted
Ana: Essa op de 150.000 a 5,4234 deu 813.510,00
Rose: foi 5,4290 que fechamos
Rose: aqui
Bruno: .
Ana: Verdade
Ana: 200k
Ana: cotação
Rose: 4220
Ana: fecha
Rose: fechado",,,,False,3,
trigger_3681_4681,"Bruno: .
Ana: Verdade
Ana: 200k
Ana: cotação
Rose: 4220
Ana: fecha
Rose: fechado
Ana: 200.000 USDT = 1.084.400 BRL
interlocutor_10: Bom dia pessoal, tudo bem? Temos lote de 650k aqui. Tem demanda? 20 bps do spot
Rose: <PHONE>
Ana: Preciso de uma cotação, sempre que passo assim o cliente pede cotação.
Rose: 4200
Ana: 1s
Ana: Negociando
Ana: fecha 100k",,,,False,3,
trigger_3683_4683,"Ana: 200k
Ana: cotação
Rose: 4220
Ana: fecha
Rose: fechado
Ana: 200.000 USDT = 1.084.400 BRL
interlocutor_10: Bom dia pessoal, tudo bem? Temos lote de 650k aqui. Tem demanda? 20 bps do spot
Rose: <PHONE>
Ana: Preciso de uma cotação, sempre que passo assim o cliente pede cotação.
Rose: 4200
Ana: 1s
Ana: Negociando
Ana: fecha 100k
Ana: pode ser?
interlocutor_10: fechado",,,,False,4,
trigger_3697_4697,"interlocutor_10: fechado
Ana: ok
Ana: 100.000 USDT = 542.000 BRL
Rose: tem mais 447k aqui
Rose: taxa baixou ‎<This message was edited>
Rose: vamos ?
Ana: Preço?
Rose: 4180
Ana: 1s
Ana: Negociando
Ana: off
Rose: off
Ana: 50k, dá uma força no preço
Rose: 4100
Ana: fecha",,,,False,6,
trigger_3701_4701,"Rose: taxa baixou ‎<This message was edited>
Rose: vamos ?
Ana: Preço?
Rose: 4180
Ana: 1s
Ana: Negociando
Ana: off
Rose: off
Ana: 50k, dá uma força no preço
Rose: 4100
Ana: fecha
Ana: 50.000 USDT = 270.500 BRL
Ana: 200k, aperta o preço pfvr
Rose: 4028
Ana: fecha",,,,False,4,
trigger_3702_4702,"Rose: vamos ?
Ana: Preço?
Rose: 4180
Ana: 1s
Ana: Negociando
Ana: off
Rose: off
Ana: 50k, dá uma força no preço
Rose: 4100
Ana: fecha
Ana: 50.000 USDT = 270.500 BRL
Ana: 200k, aperta o preço pfvr
Rose: 4028
Ana: fecha
Rose: fechado",,,,False,3,
trigger_3708_4708,"Rose: off
Ana: 50k, dá uma força no preço
Rose: 4100
Ana: fecha
Ana: 50.000 USDT = 270.500 BRL
Ana: 200k, aperta o preço pfvr
Rose: 4028
Ana: fecha
Rose: fechado
Rose: BRL 1,080,560.00 // USDT 200.000
Ana: 200.000 USDT = 1.080.560 BRL
Ana: 100k d1
Ana: cotação 100k d1
Rose: 4056
Ana: fecha",,,,False,3,
trigger_3710_4710,"Rose: 4100
Ana: fecha
Ana: 50.000 USDT = 270.500 BRL
Ana: 200k, aperta o preço pfvr
Rose: 4028
Ana: fecha
Rose: fechado
Rose: BRL 1,080,560.00 // USDT 200.000
Ana: 200.000 USDT = 1.080.560 BRL
Ana: 100k d1
Ana: cotação 100k d1
Rose: 4056
Ana: fecha
Ana: 100000 USDT = 540560 BRL
Rose: fechado
‎[11/09/25, 11:32:44] Maynard: ‎image omitted",,,,False,3,
trigger_3721_4721,"Rose: 4056
Ana: fecha
Ana: 100000 USDT = 540560 BRL
Rose: fechado
‎[11/09/25, 11:32:44] Maynard: ‎image omitted
Ana: pode liquidar?
Rose: Fala mestre, vou precisar de 10 min aqui, blz ?
Ana: 10 min tranquilo
interlocutor_10: 6a21256b2f0cea4f8920543c8b331f<PHONE>4a1ba7ae20d54fc1b38bb9bf
interlocutor_10: 100.000
Ana: 100k d1
Ana: 70k d0
Rose: 3960
Ana: D1?
Rose: os dois
Ana: fecha",,,,False,4,
trigger_3722_4722,"Ana: fecha
Ana: 100000 USDT = 540560 BRL
Rose: fechado
‎[11/09/25, 11:32:44] Maynard: ‎image omitted
Ana: pode liquidar?
Rose: Fala mestre, vou precisar de 10 min aqui, blz ?
Ana: 10 min tranquilo
interlocutor_10: 6a21256b2f0cea4f8920543c8b331f<PHONE>4a1ba7ae20d54fc1b38bb9bf
interlocutor_10: 100.000
Ana: 100k d1
Ana: 70k d0
Rose: 3960
Ana: D1?
Rose: os dois
Ana: fecha
Rose: fechado",,,,False,3,
trigger_3759_4759,"Ana: pode liquidar aqui?
Ana: <PHONE>
Rose: me da 10 min por favor, ja vejo
Ana: ok
Ana: 130k cotação
Ana: quanto?
Rose: 3965
Ana: off
Rose: off
Ana: cota 31k D0
cota 99k D1
Rose: 3960 / 3980
Rose: 3970 / 3990
Rose: 3980 / 4000
Ana: 1s
Ana: fecha",,,,False,4,
trigger_3760_4760,"Ana: <PHONE>
Rose: me da 10 min por favor, ja vejo
Ana: ok
Ana: 130k cotação
Ana: quanto?
Rose: 3965
Ana: off
Rose: off
Ana: cota 31k D0
cota 99k D1
Rose: 3960 / 3980
Rose: 3970 / 3990
Rose: 3980 / 4000
Ana: 1s
Ana: fecha
Rose: fechado",,,,False,3,
trigger_3782_4782,"Ana: Quando puder, agradeço.
interlocutor_10: Claro, eu que agradeço a paciência
Rose: Chegou aqui
Rose: vou enviar a de 200k e de 70k
Rose: blz ?
Ana: O que puder ajuda
interlocutor_10: 2cfa0be62b354c38fa8f1e496d<PHONE>03b4a0dfe48d163955e634cea496
interlocutor_10: 270.000
Ana: Tem que mandar o dinheiro até que horas máx?
Rose: até as 16:30 por favor
‎[11/09/25, 15:35:06] Maynard: ‎image omitted
‎[11/09/25, 15:45:02] Maynard: ‎image omitted
Ana: Consegue liquidar mais?
Ana: Cota 50k D1
Rose: opa
Rose: 4058
Ana: fecha",,,,False,3,
trigger_3783_4783,"interlocutor_10: Claro, eu que agradeço a paciência
Rose: Chegou aqui
Rose: vou enviar a de 200k e de 70k
Rose: blz ?
Ana: O que puder ajuda
interlocutor_10: 2cfa0be62b354c38fa8f1e496d<PHONE>03b4a0dfe48d163955e634cea496
interlocutor_10: 270.000
Ana: Tem que mandar o dinheiro até que horas máx?
Rose: até as 16:30 por favor
‎[11/09/25, 15:35:06] Maynard: ‎image omitted
‎[11/09/25, 15:45:02] Maynard: ‎image omitted
Ana: Consegue liquidar mais?
Ana: Cota 50k D1
Rose: opa
Rose: 4058
Ana: fecha
Rose: fechado",,,,False,3,
trigger_3791_4791,"Rose: até as 16:30 por favor
‎[11/09/25, 15:35:06] Maynard: ‎image omitted
‎[11/09/25, 15:45:02] Maynard: ‎image omitted
Ana: Consegue liquidar mais?
Ana: Cota 50k D1
Rose: opa
Rose: 4058
Ana: fecha
Rose: fechado
Ana: Consegue liquidar mais?
Rose: consigo vou só bater aqui e jaja envio
Rose: BRL 270,290.00 // USDT 50.000 d1
Ana: Por favor, se puder dar uma urgência eu agradeço.
interlocutor_10: 81.000
Ana: Sabe me dizer quanto falta?
‎[11/09/25, 16:10:02] Maynard: ‎image omitted
Ana: fechou?",,,,False,3,
trigger_3812_4812,"Rose: falta só BRL 518,00
Ana: Já estou enviando
Ana: Pode mandar a cripto pfvr?
Rose: Total d0: BRL 3,522,518.00
Total recebido: BRL 3,522,000.00
Rose: ja tenho moedas aqui, mas preciso do BRL
Ana: 1s
‎[11/09/25, 16:19:00] Maynard: ‎image omitted
Ana: Liquida cripto por favor
Rose: Enviando
interlocutor_10: 150.000
Ana: 100k
Ana: cotação pfvr
Rose: Opa
Rose: 4140
Ana: fecha",,,,False,3,
trigger_3813_4813,"Ana: Já estou enviando
Ana: Pode mandar a cripto pfvr?
Rose: Total d0: BRL 3,522,518.00
Total recebido: BRL 3,522,000.00
Rose: ja tenho moedas aqui, mas preciso do BRL
Ana: 1s
‎[11/09/25, 16:19:00] Maynard: ‎image omitted
Ana: Liquida cripto por favor
Rose: Enviando
interlocutor_10: 150.000
Ana: 100k
Ana: cotação pfvr
Rose: Opa
Rose: 4140
Ana: fecha
Rose: fechado",,,,False,3,
trigger_3818_4818,"Ana: Liquida cripto por favor
Rose: Enviando
interlocutor_10: 150.000
Ana: 100k
Ana: cotação pfvr
Rose: Opa
Rose: 4140
Ana: fecha
Rose: fechado
Rose: BRL 541,400.00 // USDT 100.000
Ana: 200k
Ana: dá uma força no preço
Rose: 4100
Ana: fecha",,,,False,3,
trigger_3819_4819,"Rose: Enviando
interlocutor_10: 150.000
Ana: 100k
Ana: cotação pfvr
Rose: Opa
Rose: 4140
Ana: fecha
Rose: fechado
Rose: BRL 541,400.00 // USDT 100.000
Ana: 200k
Ana: dá uma força no preço
Rose: 4100
Ana: fecha
Rose: fechado
‎[12/09/25, 09:33:08] Maynard: ‎image omitted",,,,False,3,
